     18372 read  addr:8000d954 rdata:8000640c sel:1111  (pc:800061c0 instr:08c12083)
     18372 read  addr:8000d950 rdata:8000d9c8 sel:1111  (pc:800061c4 instr:08812403)
     18373 read  addr:8000d94c rdata:00000001 sel:1111  (pc:800061c8 instr:08412483)
     18374 read  addr:8000d948 rdata:800008bc sel:1111  (pc:800061cc instr:08012903)
     18375 read  addr:8000d944 rdata:8000d9bc sel:1111  (pc:800061d0 instr:07c12983)
     18385 read  addr:8000d9cc rdata:00000002 sel:1111  (pc:80006428 instr:00442503)
     18387 read  addr:8000d9c8 rdata:800008b8 sel:1111  (pc:80006448 instr:00042583)
     18390 read  addr:8000d97c rdata:80000920 sel:1111  (pc:80006458 instr:02412683)
     18391 read  addr:8000d978 rdata:8000d9c4 sel:1111  (pc:8000645c instr:02012503)
     18392 read  addr:800008c0 rdata:800008a5 sel:1111  (pc:80006460 instr:00062583)
     18393 read  addr:800008c4 rdata:00000001 sel:1111  (pc:80006464 instr:00462603)
     18394 read  addr:8000092c rdata:800006e0 sel:1111  (pc:80006468 instr:00c6a683)
     18398 read  addr:800008a5 rdata:00000a3a sel:0010  (pc:800006e8 instr:00058683)
     18400 write addr:10000000 wdata:0000000a sel:0001  (pc:800006f4 instr:00d50023)
     18407 read  addr:8000d9a4 rdata:80000378 sel:1111  (pc:80006480 instr:04c12083)
     18408 read  addr:8000d9a0 rdata:80000920 sel:1111  (pc:80006484 instr:04812403)
     18409 read  addr:8000d99c rdata:3f8ccccd sel:1111  (pc:80006488 instr:04412483)
     18410 read  addr:8000d998 rdata:00000001 sel:1111  (pc:8000648c instr:04012903)
     18411 read  addr:8000d994 rdata:800008b8 sel:1111  (pc:80006490 instr:03c12983)
     18412 read  addr:8000d990 rdata:8000d9c8 sel:1111  (pc:80006494 instr:03812a03)
     18413 read  addr:8000d98c rdata:8000d9b8 sel:1111  (pc:80006498 instr:03412a83)
     18414 read  addr:8000d988 rdata:8000d9b4 sel:1111  (pc:8000649c instr:03012b03)
     18418 read  addr:8000d9b4 rdata:3de147af sel:1111  (pc:8000037c instr:00c12503)
     18424 write addr:8000d9a4 wdata:8000038c sel:1111  (pc:8000af74 instr:02112623)
     18425 write addr:8000d9a0 wdata:80000920 sel:1111  (pc:8000af78 instr:02812423)
     18426 write addr:8000d99c wdata:3f8ccccd sel:1111  (pc:8000af7c instr:02912223)
     18427 write addr:8000d998 wdata:00000001 sel:1111  (pc:8000af80 instr:03212023)
     18428 write addr:8000d994 wdata:800008b8 sel:1111  (pc:8000af84 instr:01312e23)
     18429 write addr:8000d990 wdata:8000d9c8 sel:1111  (pc:8000af88 instr:01412c23)
     18430 write addr:8000d98c wdata:8000d9b8 sel:1111  (pc:8000af8c instr:01512a23)
     18431 write addr:8000d988 wdata:8000d9b4 sel:1111  (pc:8000af90 instr:01612823)
     18432 write addr:8000d984 wdata:8000d9c8 sel:1111  (pc:8000af94 instr:01712623)
     18433 write addr:8000d980 wdata:00000000 sel:1111  (pc:8000af98 instr:01812423)
     18434 write addr:8000d97c wdata:00000000 sel:1111  (pc:8000af9c instr:01912223)
     18462 write addr:8000d974 wdata:8000b004 sel:1111  (pc:8000a890 instr:02112623)
     18462 write addr:8000d970 wdata:00000000 sel:1111  (pc:8000a894 instr:02812423)
     18463 write addr:8000d96c wdata:007fffff sel:1111  (pc:8000a898 instr:02912223)
     18464 write addr:8000d968 wdata:00800000 sel:1111  (pc:8000a89c instr:03212023)
     18465 write addr:8000d964 wdata:0000007b sel:1111  (pc:8000a8a0 instr:01312e23)
     18466 write addr:8000d960 wdata:0000007f sel:1111  (pc:8000a8a4 instr:01412c23)
     18467 write addr:8000d95c wdata:80000000 sel:1111  (pc:8000a8a8 instr:01512a23)
     18468 write addr:8000d958 wdata:006147af sel:1111  (pc:8000a8ac instr:01612823)
     18469 write addr:8000d954 wdata:000ccccd sel:1111  (pc:8000a8b0 instr:01712623)
     18470 write addr:8000d950 wdata:00000000 sel:1111  (pc:8000a8b4 instr:01812423)
     19060 read  addr:8000d974 rdata:8000b004 sel:1111  (pc:8000a984 instr:02c12083)
     19061 read  addr:8000d970 rdata:00000000 sel:1111  (pc:8000a988 instr:02812403)
     19062 read  addr:8000d96c rdata:007fffff sel:1111  (pc:8000a98c instr:02412483)
     19063 read  addr:8000d968 rdata:00800000 sel:1111  (pc:8000a990 instr:02012903)
     19064 read  addr:8000d964 rdata:0000007b sel:1111  (pc:8000a994 instr:01c12983)
     19065 read  addr:8000d960 rdata:0000007f sel:1111  (pc:8000a998 instr:01812a03)
     19066 read  addr:8000d95c rdata:80000000 sel:1111  (pc:8000a99c instr:01412a83)
     19067 read  addr:8000d958 rdata:006147af sel:1111  (pc:8000a9a0 instr:01012b03)
     19068 read  addr:8000d954 rdata:000ccccd sel:1111  (pc:8000a9a4 instr:00c12b83)
     19069 read  addr:8000d950 rdata:00000000 sel:1111  (pc:8000a9a8 instr:00812c03)
     19092 read  addr:8000d9a4 rdata:8000038c sel:1111  (pc:8000b134 instr:02c12083)
     19093 read  addr:8000d9a0 rdata:80000920 sel:1111  (pc:8000b138 instr:02812403)
     19094 read  addr:8000d99c rdata:3f8ccccd sel:1111  (pc:8000b13c instr:02412483)
     19095 read  addr:8000d998 rdata:00000001 sel:1111  (pc:8000b140 instr:02012903)
     19096 read  addr:8000d994 rdata:800008b8 sel:1111  (pc:8000b144 instr:01c12983)
     19097 read  addr:8000d990 rdata:8000d9c8 sel:1111  (pc:8000b148 instr:01812a03)
     19098 read  addr:8000d98c rdata:8000d9b8 sel:1111  (pc:8000b14c instr:01412a83)
     19099 read  addr:8000d988 rdata:8000d9b4 sel:1111  (pc:8000b150 instr:01012b03)
     19100 read  addr:8000d984 rdata:8000d9c8 sel:1111  (pc:8000b154 instr:00c12b83)
     19101 read  addr:8000d980 rdata:00000000 sel:1111  (pc:8000b158 instr:00812c03)
     19102 read  addr:8000d97c rdata:00000000 sel:1111  (pc:8000b15c instr:00412c83)
     19106 write addr:8000d9b4 wdata:3df7ceda sel:1111  (pc:8000038c instr:00a12623)
     19106 write addr:8000d9b8 wdata:8000d9b4 sel:1111  (pc:80000390 instr:01612823)
     19108 write addr:8000d9bc wdata:8000825c sel:1111  (pc:8000039c instr:01312a23)
     19109 write addr:8000d9c4 wdata:8000d9c8 sel:1111  (pc:800003a0 instr:01412e23)
     19112 write addr:8000d9c8 wdata:800008b8 sel:1111  (pc:800003ac instr:03412023)
     19114 write addr:8000d9cc wdata:00000002 sel:1111  (pc:800003b4 instr:03512223)
     19115 write addr:8000d9d0 wdata:00000000 sel:1111  (pc:800003b8 instr:02012423)
     19117 write addr:8000d9d8 wdata:8000d9b8 sel:1111  (pc:800003c0 instr:03612823)
     19118 write addr:8000d9dc wdata:00000001 sel:1111  (pc:800003c4 instr:03212a23)
     19127 write addr:8000d9a4 wdata:800003e0 sel:1111  (pc:8000623c instr:04112623)
     19127 write addr:8000d9a0 wdata:80000920 sel:1111  (pc:80006240 instr:04812423)
     19128 write addr:8000d99c wdata:3f8ccccd sel:1111  (pc:80006244 instr:04912223)
     19129 write addr:8000d998 wdata:8000d9c8 sel:1111  (pc:80006248 instr:05212023)
     19130 write addr:8000d994 wdata:8000825c sel:1111  (pc:8000624c instr:03312e23)
     19131 write addr:8000d990 wdata:800008b8 sel:1111  (pc:80006250 instr:03412c23)
     19132 write addr:8000d98c wdata:00000002 sel:1111  (pc:80006254 instr:03512a23)
     19133 write addr:8000d988 wdata:8000d9b8 sel:1111  (pc:80006258 instr:03612823)
     19135 write addr:8000d960 wdata:00000000 sel:1111  (pc:80006260 instr:00012423)
     19137 write addr:8000d964 wdata:00000020 sel:1111  (pc:80006268 instr:00c12623)
     19139 write addr:8000d980 wdata:00000003 sel:0001  (pc:80006270 instr:02c10423)
     19141 read  addr:8000d9d0 rdata:00000000 sel:1111  (pc:80006274 instr:00842603)
     19141 write addr:8000d968 wdata:00000000 sel:1111  (pc:80006278 instr:00012823)
     19142 write addr:8000d970 wdata:00000000 sel:1111  (pc:8000627c instr:00012c23)
     19143 write addr:8000d978 wdata:8000d9c4 sel:1111  (pc:80006280 instr:02a12023)
     19144 write addr:8000d97c wdata:80000920 sel:1111  (pc:80006284 instr:02b12223)
     19148 read  addr:8000d9dc rdata:00000001 sel:1111  (pc:800063b0 instr:01442503)
     19149 read  addr:8000d9d8 rdata:8000d9b8 sel:1111  (pc:800063b8 instr:01042583)
     19150 read  addr:8000d9c8 rdata:800008b8 sel:1111  (pc:800063bc instr:00042603)
     19158 read  addr:800008bc rdata:00000000 sel:1111  (pc:800063dc instr:00092603)
     19161 read  addr:8000d9bc rdata:8000825c sel:1111  (pc:800063fc instr:0009a603)
     19161 read  addr:8000d9b8 rdata:8000d9b4 sel:1111  (pc:80006400 instr:ffc9a503)
     19165 read  addr:8000d960 rdata:00000000 sel:1111  (pc:80008260 instr:0005a603)
     19166 read  addr:8000d970 rdata:00000000 sel:1111  (pc:80008264 instr:0105a683)
     19167 read  addr:8000d9b4 rdata:3df7ceda sel:1111  (pc:80008268 instr:00052583)
     19175 write addr:8000d954 wdata:8000640c sel:1111  (pc:80005efc instr:08112623)
     19175 write addr:8000d950 wdata:8000d9c8 sel:1111  (pc:80005f00 instr:08812423)
     19176 write addr:8000d94c wdata:00000001 sel:1111  (pc:80005f04 instr:08912223)
     19177 write addr:8000d948 wdata:800008bc sel:1111  (pc:80005f08 instr:09212023)
     19178 write addr:8000d944 wdata:8000d9bc sel:1111  (pc:80005f0c instr:07312e23)
     19203 write addr:8000d920 wdata:01ef9db4 sel:1111  (pc:80005fb8 instr:04d12c23)
     19204 write addr:8000d924 wdata:00000000 sel:1111  (pc:80005fbc instr:04e12e23)
     19205 write addr:8000d92c wdata:00000000 sel:1111  (pc:80005fc0 instr:06012223)
     19207 write addr:8000d928 wdata:00000001 sel:1111  (pc:80005fc8 instr:06d12023)
     19208 write addr:8000d930 wdata:00000001 sel:1111  (pc:80005fcc instr:07012423)
     19209 write addr:8000d934 wdata:00000000 sel:1111  (pc:80005fd0 instr:06e12623)
     19210 write addr:8000d938 wdata:ffffffe4 sel:0011  (pc:80005fd4 instr:06f11823)
     19212 write addr:8000d93a wdata:00010000 sel:0100  (pc:80005fdc instr:06a10923)
     19236 write addr:8000d8c4 wdata:800060e8 sel:1111  (pc:8000393c instr:0a112623)
     19236 write addr:8000d8c0 wdata:8000d960 sel:1111  (pc:80003940 instr:0a812423)
     19237 write addr:8000d8bc wdata:00000000 sel:1111  (pc:80003944 instr:0a912223)
     19238 write addr:8000d8b8 wdata:800097a8 sel:1111  (pc:80003948 instr:0b212023)
     19239 write addr:8000d8b4 wdata:00000000 sel:1111  (pc:8000394c instr:09312e23)
     19240 write addr:8000d8b0 wdata:00000001 sel:1111  (pc:80003950 instr:09412c23)
     19241 write addr:8000d8ac wdata:00000002 sel:1111  (pc:80003954 instr:09512a23)
     19242 write addr:8000d8a8 wdata:8000d9b8 sel:1111  (pc:80003958 instr:09612823)
     19243 write addr:8000d8a4 wdata:8000d9c8 sel:1111  (pc:8000395c instr:09712623)
     19244 write addr:8000d8a0 wdata:00000000 sel:1111  (pc:80003960 instr:09812423)
     19245 write addr:8000d89c wdata:00000000 sel:1111  (pc:80003964 instr:09912223)
     19246 write addr:8000d898 wdata:00000000 sel:1111  (pc:80003968 instr:09a12023)
     19247 write addr:8000d894 wdata:00000000 sel:1111  (pc:8000396c instr:07b12e23)
     19249 read  addr:8000d924 rdata:00000000 sel:1111  (pc:80003970 instr:0045a783)
     19250 read  addr:8000d920 rdata:01ef9db4 sel:1111  (pc:80003974 instr:0005a703)
     19252 write addr:8000d85c wdata:8000d8cf sel:1111  (pc:8000397c instr:04c12223)
     19255 read  addr:8000d92c rdata:00000000 sel:1111  (pc:80003988 instr:00c5a603)
     19256 read  addr:8000d928 rdata:00000001 sel:1111  (pc:8000398c instr:0085a503)
     19259 read  addr:8000d934 rdata:00000000 sel:1111  (pc:80003998 instr:0145a303)
     19260 read  addr:8000d930 rdata:00000001 sel:1111  (pc:8000399c instr:0105a803)
     19283 write addr:8000d858 wdata:00000011 sel:1111  (pc:80003a08 instr:04d12023)
     19285 read  addr:8000d938 rdata:0001ffe4 sel:0011  (pc:80003a0c instr:0185d583)
     19309 write addr:8000d860 wdata:01ef9db3 sel:1111  (pc:80003a88 instr:04a12423)
     19310 write addr:8000d864 wdata:00000000 sel:1111  (pc:80003a8c instr:04c12623)
     19314 write addr:8000d868 wdata:0000ffe4 sel:0011  (pc:80003a9c instr:04b11823)
     19325 write addr:8000d874 wdata:00000000 sel:1111  (pc:80003b1c instr:04712e23)
     19326 write addr:8000d870 wdata:01ef9db3 sel:1111  (pc:80003b20 instr:04612c23)
     19336 write addr:8000d864 wdata:00000000 sel:1111  (pc:80003b64 instr:04f12623)
     19336 write addr:8000d860 wdata:01ef9db4 sel:1111  (pc:80003b68 instr:04e12423)
     19336 write addr:8000d868 wdata:0000ffe4 sel:0011  (pc:80003b6c instr:04b11823)
     19339 write addr:8000d874 wdata:00000000 sel:1111  (pc:80003b78 instr:04b12e23)
     19340 write addr:8000d870 wdata:01ef9db4 sel:1111  (pc:80003b7c instr:04a12c23)
     19441 write addr:8000d814 wdata:80003bf4 sel:1111  (pc:8000a834 instr:00112623)
     19441 write addr:8000d810 wdata:00000000 sel:1111  (pc:8000a838 instr:00812423)
     19524 read  addr:8000d814 rdata:80003bf4 sel:1111  (pc:8000a874 instr:00c12083)
     19524 read  addr:8000d810 rdata:00000000 sel:1111  (pc:8000a878 instr:00812403)
     19528 write addr:8000d824 wdata:8000d8e0 sel:1111  (pc:80003bfc instr:01312623)
     19541 read  addr:80009238 rdata:00000000 sel:1111  (pc:80003c2c instr:000b2a03)
     19542 read  addr:8000923c rdata:9c400000 sel:1111  (pc:80003c30 instr:004b2983)
     19543 read  addr:80009240 rdata:0004ffce sel:0011  (pc:80003c34 instr:008b1b83)
     19553 write addr:8000d814 wdata:80003c58 sel:1111  (pc:8000a890 instr:02112623)
     19553 write addr:8000d810 wdata:00000000 sel:1111  (pc:8000a894 instr:02812423)
     19554 write addr:8000d80c wdata:f7ced980 sel:1111  (pc:8000a898 instr:02912223)
     19555 write addr:8000d808 wdata:0000ffbd sel:1111  (pc:8000a89c instr:03212023)
     19556 write addr:8000d804 wdata:9c400000 sel:1111  (pc:8000a8a0 instr:01312e23)
     19557 write addr:8000d800 wdata:00000000 sel:1111  (pc:8000a8a4 instr:01412c23)
     19558 write addr:8000d7fc wdata:f7ceda80 sel:1111  (pc:8000a8a8 instr:01512a23)
     19559 write addr:8000d7f8 wdata:80009238 sel:1111  (pc:8000a8ac instr:01612823)
     19560 write addr:8000d7f4 wdata:ffffffce sel:1111  (pc:8000a8b0 instr:01712623)
     19561 write addr:8000d7f0 wdata:00000000 sel:1111  (pc:8000a8b4 instr:01812423)
     20331 read  addr:8000d814 rdata:80003c58 sel:1111  (pc:8000a984 instr:02c12083)
     20332 read  addr:8000d810 rdata:00000000 sel:1111  (pc:8000a988 instr:02812403)
     20333 read  addr:8000d80c rdata:f7ced980 sel:1111  (pc:8000a98c instr:02412483)
     20334 read  addr:8000d808 rdata:0000ffbd sel:1111  (pc:8000a990 instr:02012903)
     20335 read  addr:8000d804 rdata:9c400000 sel:1111  (pc:8000a994 instr:01c12983)
     20336 read  addr:8000d800 rdata:00000000 sel:1111  (pc:8000a998 instr:01812a03)
     20337 read  addr:8000d7fc rdata:f7ceda80 sel:1111  (pc:8000a99c instr:01412a83)
     20338 read  addr:8000d7f8 rdata:80009238 sel:1111  (pc:8000a9a0 instr:01012b03)
     20339 read  addr:8000d7f4 rdata:ffffffce sel:1111  (pc:8000a9a4 instr:00c12b83)
     20340 read  addr:8000d7f0 rdata:00000000 sel:1111  (pc:8000a9a8 instr:00812c03)
     20344 write addr:8000d84c wdata:a0000000 sel:1111  (pc:80003c58 instr:02a12a23)
     20344 write addr:8000d850 wdata:974000dc sel:1111  (pc:80003c5c instr:02b12c23)
     20352 write addr:8000d814 wdata:80003c78 sel:1111  (pc:8000a890 instr:02112623)
     20352 write addr:8000d810 wdata:00000000 sel:1111  (pc:8000a894 instr:02812423)
     20353 write addr:8000d80c wdata:f7ced980 sel:1111  (pc:8000a898 instr:02912223)
     20354 write addr:8000d808 wdata:0000ffbd sel:1111  (pc:8000a89c instr:03212023)
     20355 write addr:8000d804 wdata:9c400000 sel:1111  (pc:8000a8a0 instr:01312e23)
     20356 write addr:8000d800 wdata:00000000 sel:1111  (pc:8000a8a4 instr:01412c23)
     20357 write addr:8000d7fc wdata:f7ceda80 sel:1111  (pc:8000a8a8 instr:01512a23)
     20358 write addr:8000d7f8 wdata:80009238 sel:1111  (pc:8000a8ac instr:01612823)
     20359 write addr:8000d7f4 wdata:ffffffce sel:1111  (pc:8000a8b0 instr:01712623)
     20360 write addr:8000d7f0 wdata:00000000 sel:1111  (pc:8000a8b4 instr:01812423)
     20431 read  addr:8000d814 rdata:80003c78 sel:1111  (pc:8000a984 instr:02c12083)
     20432 read  addr:8000d810 rdata:00000000 sel:1111  (pc:8000a988 instr:02812403)
     20433 read  addr:8000d80c rdata:f7ced980 sel:1111  (pc:8000a98c instr:02412483)
     20434 read  addr:8000d808 rdata:0000ffbd sel:1111  (pc:8000a990 instr:02012903)
     20435 read  addr:8000d804 rdata:9c400000 sel:1111  (pc:8000a994 instr:01c12983)
     20436 read  addr:8000d800 rdata:00000000 sel:1111  (pc:8000a998 instr:01812a03)
     20437 read  addr:8000d7fc rdata:f7ceda80 sel:1111  (pc:8000a99c instr:01412a83)
     20438 read  addr:8000d7f8 rdata:80009238 sel:1111  (pc:8000a9a0 instr:01012b03)
     20439 read  addr:8000d7f4 rdata:ffffffce sel:1111  (pc:8000a9a4 instr:00c12b83)
     20440 read  addr:8000d7f0 rdata:00000000 sel:1111  (pc:8000a9a8 instr:00812c03)
     20444 write addr:8000d83c wdata:00000000 sel:1111  (pc:80003c7c instr:02b12223)
     20452 write addr:8000d814 wdata:80003c98 sel:1111  (pc:8000a890 instr:02112623)
     20452 write addr:8000d810 wdata:00000000 sel:1111  (pc:8000a894 instr:02812423)
     20453 write addr:8000d80c wdata:f7ced980 sel:1111  (pc:8000a898 instr:02912223)
     20454 write addr:8000d808 wdata:0000ffbd sel:1111  (pc:8000a89c instr:03212023)
     20455 write addr:8000d804 wdata:9c400000 sel:1111  (pc:8000a8a0 instr:01312e23)
     20456 write addr:8000d800 wdata:00000000 sel:1111  (pc:8000a8a4 instr:01412c23)
     20457 write addr:8000d7fc wdata:f7ceda80 sel:1111  (pc:8000a8a8 instr:01512a23)
     20458 write addr:8000d7f8 wdata:80009238 sel:1111  (pc:8000a8ac instr:01612823)
     20459 write addr:8000d7f4 wdata:ffffffce sel:1111  (pc:8000a8b0 instr:01712623)
     20460 write addr:8000d7f0 wdata:00000000 sel:1111  (pc:8000a8b4 instr:01812423)
     21230 read  addr:8000d814 rdata:80003c98 sel:1111  (pc:8000a984 instr:02c12083)
     21231 read  addr:8000d810 rdata:00000000 sel:1111  (pc:8000a988 instr:02812403)
     21232 read  addr:8000d80c rdata:f7ced980 sel:1111  (pc:8000a98c instr:02412483)
     21233 read  addr:8000d808 rdata:0000ffbd sel:1111  (pc:8000a990 instr:02012903)
     21234 read  addr:8000d804 rdata:9c400000 sel:1111  (pc:8000a994 instr:01c12983)
     21235 read  addr:8000d800 rdata:00000000 sel:1111  (pc:8000a998 instr:01812a03)
     21236 read  addr:8000d7fc rdata:f7ceda80 sel:1111  (pc:8000a99c instr:01412a83)
     21237 read  addr:8000d7f8 rdata:80009238 sel:1111  (pc:8000a9a0 instr:01012b03)
     21238 read  addr:8000d7f4 rdata:ffffffce sel:1111  (pc:8000a9a4 instr:00c12b83)
     21239 read  addr:8000d7f0 rdata:00000000 sel:1111  (pc:8000a9a8 instr:00812c03)
     21243 write addr:8000d838 wdata:00000000 sel:1111  (pc:80003c9c instr:02b12023)
     21251 write addr:8000d814 wdata:80003cb8 sel:1111  (pc:8000a890 instr:02112623)
     21251 write addr:8000d810 wdata:00000000 sel:1111  (pc:8000a894 instr:02812423)
     21252 write addr:8000d80c wdata:f7ced980 sel:1111  (pc:8000a898 instr:02912223)
     21253 write addr:8000d808 wdata:0000ffbd sel:1111  (pc:8000a89c instr:03212023)
     21254 write addr:8000d804 wdata:9c400000 sel:1111  (pc:8000a8a0 instr:01312e23)
     21255 write addr:8000d800 wdata:00000000 sel:1111  (pc:8000a8a4 instr:01412c23)
     21256 write addr:8000d7fc wdata:00000000 sel:1111  (pc:8000a8a8 instr:01512a23)
     21257 write addr:8000d7f8 wdata:80009238 sel:1111  (pc:8000a8ac instr:01612823)
     21258 write addr:8000d7f4 wdata:ffffffce sel:1111  (pc:8000a8b0 instr:01712623)
     21259 write addr:8000d7f0 wdata:00000000 sel:1111  (pc:8000a8b4 instr:01812423)
     21330 read  addr:8000d814 rdata:80003cb8 sel:1111  (pc:8000a984 instr:02c12083)
     21331 read  addr:8000d810 rdata:00000000 sel:1111  (pc:8000a988 instr:02812403)
     21332 read  addr:8000d80c rdata:f7ced980 sel:1111  (pc:8000a98c instr:02412483)
     21333 read  addr:8000d808 rdata:0000ffbd sel:1111  (pc:8000a990 instr:02012903)
     21334 read  addr:8000d804 rdata:9c400000 sel:1111  (pc:8000a994 instr:01c12983)
     21335 read  addr:8000d800 rdata:00000000 sel:1111  (pc:8000a998 instr:01812a03)
     21336 read  addr:8000d7fc rdata:00000000 sel:1111  (pc:8000a99c instr:01412a83)
     21337 read  addr:8000d7f8 rdata:80009238 sel:1111  (pc:8000a9a0 instr:01012b03)
     21338 read  addr:8000d7f4 rdata:ffffffce sel:1111  (pc:8000a9a4 instr:00c12b83)
     21339 read  addr:8000d7f0 rdata:00000000 sel:1111  (pc:8000a9a8 instr:00812c03)
     21351 write addr:8000d834 wdata:00000000 sel:1111  (pc:80003ce0 instr:00a12e23)
     21362 write addr:8000d814 wdata:80003d04 sel:1111  (pc:8000a890 instr:02112623)
     21362 write addr:8000d810 wdata:00000000 sel:1111  (pc:8000a894 instr:02812423)
     21363 write addr:8000d80c wdata:f7ced980 sel:1111  (pc:8000a898 instr:02912223)
     21364 write addr:8000d808 wdata:ffff0075 sel:1111  (pc:8000a89c instr:03212023)
     21365 write addr:8000d804 wdata:9c400000 sel:1111  (pc:8000a8a0 instr:01312e23)
     21366 write addr:8000d800 wdata:00000000 sel:1111  (pc:8000a8a4 instr:01412c23)
     21367 write addr:8000d7fc wdata:00000000 sel:1111  (pc:8000a8a8 instr:01512a23)
     21368 write addr:8000d7f8 wdata:80009238 sel:1111  (pc:8000a8ac instr:01612823)
     21369 write addr:8000d7f4 wdata:ffffffce sel:1111  (pc:8000a8b0 instr:01712623)
     21370 write addr:8000d7f0 wdata:00000000 sel:1111  (pc:8000a8b4 instr:01812423)
     22140 read  addr:8000d814 rdata:80003d04 sel:1111  (pc:8000a984 instr:02c12083)
     22141 read  addr:8000d810 rdata:00000000 sel:1111  (pc:8000a988 instr:02812403)
     22142 read  addr:8000d80c rdata:f7ced980 sel:1111  (pc:8000a98c instr:02412483)
     22143 read  addr:8000d808 rdata:ffff0075 sel:1111  (pc:8000a990 instr:02012903)
     22144 read  addr:8000d804 rdata:9c400000 sel:1111  (pc:8000a994 instr:01c12983)
     22145 read  addr:8000d800 rdata:00000000 sel:1111  (pc:8000a998 instr:01812a03)
     22146 read  addr:8000d7fc rdata:00000000 sel:1111  (pc:8000a99c instr:01412a83)
     22147 read  addr:8000d7f8 rdata:80009238 sel:1111  (pc:8000a9a0 instr:01012b03)
     22148 read  addr:8000d7f4 rdata:ffffffce sel:1111  (pc:8000a9a4 instr:00c12b83)
     22149 read  addr:8000d7f0 rdata:00000000 sel:1111  (pc:8000a9a8 instr:00812c03)
     22153 write addr:8000d854 wdata:60000000 sel:1111  (pc:80003d04 instr:02a12e23)
     22153 write addr:8000d848 wdata:97400040 sel:1111  (pc:80003d08 instr:02b12823)
     22161 write addr:8000d814 wdata:80003d24 sel:1111  (pc:8000a890 instr:02112623)
     22161 write addr:8000d810 wdata:00000000 sel:1111  (pc:8000a894 instr:02812423)
     22162 write addr:8000d80c wdata:f7ced980 sel:1111  (pc:8000a898 instr:02912223)
     22163 write addr:8000d808 wdata:ffff0075 sel:1111  (pc:8000a89c instr:03212023)
     22164 write addr:8000d804 wdata:9c400000 sel:1111  (pc:8000a8a0 instr:01312e23)
     22165 write addr:8000d800 wdata:00000000 sel:1111  (pc:8000a8a4 instr:01412c23)
     22166 write addr:8000d7fc wdata:00000000 sel:1111  (pc:8000a8a8 instr:01512a23)
     22167 write addr:8000d7f8 wdata:80009238 sel:1111  (pc:8000a8ac instr:01612823)
     22168 write addr:8000d7f4 wdata:ffffffce sel:1111  (pc:8000a8b0 instr:01712623)
     22169 write addr:8000d7f0 wdata:00000000 sel:1111  (pc:8000a8b4 instr:01812423)
     22240 read  addr:8000d814 rdata:80003d24 sel:1111  (pc:8000a984 instr:02c12083)
     22241 read  addr:8000d810 rdata:00000000 sel:1111  (pc:8000a988 instr:02812403)
     22242 read  addr:8000d80c rdata:f7ced980 sel:1111  (pc:8000a98c instr:02412483)
     22243 read  addr:8000d808 rdata:ffff0075 sel:1111  (pc:8000a990 instr:02012903)
     22244 read  addr:8000d804 rdata:9c400000 sel:1111  (pc:8000a994 instr:01c12983)
     22245 read  addr:8000d800 rdata:00000000 sel:1111  (pc:8000a998 instr:01812a03)
     22246 read  addr:8000d7fc rdata:00000000 sel:1111  (pc:8000a99c instr:01412a83)
     22247 read  addr:8000d7f8 rdata:80009238 sel:1111  (pc:8000a9a0 instr:01012b03)
     22248 read  addr:8000d7f4 rdata:ffffffce sel:1111  (pc:8000a9a4 instr:00c12b83)
     22249 read  addr:8000d7f0 rdata:00000000 sel:1111  (pc:8000a9a8 instr:00812c03)
     22253 write addr:8000d844 wdata:00000000 sel:1111  (pc:80003d28 instr:02b12623)
     22261 write addr:8000d814 wdata:80003d44 sel:1111  (pc:8000a890 instr:02112623)
     22261 write addr:8000d810 wdata:00000000 sel:1111  (pc:8000a894 instr:02812423)
     22262 write addr:8000d80c wdata:f7ced980 sel:1111  (pc:8000a898 instr:02912223)
     22263 write addr:8000d808 wdata:ffff0075 sel:1111  (pc:8000a89c instr:03212023)
     22264 write addr:8000d804 wdata:9c400000 sel:1111  (pc:8000a8a0 instr:01312e23)
     22265 write addr:8000d800 wdata:00000000 sel:1111  (pc:8000a8a4 instr:01412c23)
     22266 write addr:8000d7fc wdata:00000000 sel:1111  (pc:8000a8a8 instr:01512a23)
     22267 write addr:8000d7f8 wdata:80009238 sel:1111  (pc:8000a8ac instr:01612823)
     22268 write addr:8000d7f4 wdata:ffffffce sel:1111  (pc:8000a8b0 instr:01712623)
     22269 write addr:8000d7f0 wdata:00000000 sel:1111  (pc:8000a8b4 instr:01812423)
     23039 read  addr:8000d814 rdata:80003d44 sel:1111  (pc:8000a984 instr:02c12083)
     23040 read  addr:8000d810 rdata:00000000 sel:1111  (pc:8000a988 instr:02812403)
     23041 read  addr:8000d80c rdata:f7ced980 sel:1111  (pc:8000a98c instr:02412483)
     23042 read  addr:8000d808 rdata:ffff0075 sel:1111  (pc:8000a990 instr:02012903)
     23043 read  addr:8000d804 rdata:9c400000 sel:1111  (pc:8000a994 instr:01c12983)
     23044 read  addr:8000d800 rdata:00000000 sel:1111  (pc:8000a998 instr:01812a03)
     23045 read  addr:8000d7fc rdata:00000000 sel:1111  (pc:8000a99c instr:01412a83)
     23046 read  addr:8000d7f8 rdata:80009238 sel:1111  (pc:8000a9a0 instr:01012b03)
     23047 read  addr:8000d7f4 rdata:ffffffce sel:1111  (pc:8000a9a4 instr:00c12b83)
